date,state_PLS1,state_PLS2
2008-09-30,-0.8504294953299609,1.5085670147065722
2008-10-31,-2.6697715793047014,3.1912207615258312
2008-11-30,-2.3537140095669624,5.03407663957788
2008-12-31,-0.9589274683561928,4.318819928939246
2009-01-31,-2.3530161219187797,3.5138631766545925
2009-02-28,-3.1337906145928676,3.65702870306878
2009-03-31,-0.9123899839650716,2.2845375371734686
2009-04-30,0.5023200678134123,-0.33042612765822493
2009-05-31,0.5847499281259888,-0.9941945451822792
2009-06-30,0.3810917837806229,-0.9166739472374201
2009-07-31,1.2658846929993295,-1.3597069070567043
2009-08-31,1.4691007498688866,-1.099033098499363
2009-09-30,1.633231102051979,-1.048116450492296
2009-10-31,0.541822034780233,-0.12757536356368787
2009-11-30,1.0010300363610605,0.10442375471953673
2009-12-31,0.7256346973040244,-1.2771097506481992
2010-01-31,0.3972860035978554,0.09697502216826157
2010-02-28,0.7199866993567934,-0.21621459334675272
2010-03-31,1.0594193753411336,-1.133191601386941
2010-04-30,1.2473354671137282,-0.8377116443154228
2010-05-31,0.23229028048442815,0.8003902482956564
2010-06-30,-0.3733035577687673,1.9597213588508327
2010-07-31,0.47832144312081964,1.0044068371283712
2010-08-31,-0.15458041061411637,1.8839993050569712
2010-09-30,0.9582242265610399,0.4236272439123957
2010-10-31,1.011461280328878,0.06244657268797133
2010-11-30,0.6546544512544672,-0.38754687403560023
2010-12-31,0.8701268084610598,-1.7580601834530127
2011-01-31,0.7227766301312848,-1.2498316513250785
2011-02-28,0.8508621008212045,-1.4466373260269918
2011-03-31,0.5989603616840282,-1.19642502779888
2011-04-30,0.8275106894499614,-0.5687630015325403
2011-05-31,0.5506232946552745,0.3464833829364782
2011-06-30,0.09726478584196983,0.4394020124502482
2011-07-31,-0.05816135932375938,1.2895783184678482
2011-08-31,-0.5769150896383373,2.495591729780989
2011-09-30,-1.3847966404578338,2.9880568755675343
2011-10-31,0.26868329367522525,0.8041349362417649
2011-11-30,0.08017446306879729,0.7691412426301654
2011-12-31,0.17860747858726783,0.750621406764706
2012-01-31,0.7609893818950801,0.2062685139847693
2012-02-29,0.7543339705453097,-0.43040978549828707
2012-03-31,0.6393084087445595,-0.866091735493221
2012-04-30,0.45838425538703,-0.005921791325797091
2012-05-31,-0.26138393207296345,1.0615684815813915
2012-06-30,0.15423397811573894,0.23141211941450213
2012-07-31,0.1120798284388202,0.5350105373504002
2012-08-31,0.311174535403616,0.08007688133550103
2012-09-30,0.4554554185493359,-0.31461549347049866
2012-10-31,0.034475284457237104,-0.15921705590410568
2012-11-30,0.09768945694377486,0.051026191088108096
2012-12-31,0.2171410322266314,-0.32326137812185973
2013-01-31,0.6180602384792026,-1.0264815296826777
2013-02-28,0.5813624977194566,-0.6156409540794872
2013-03-31,0.8052810198105856,-0.7961117413302272
2013-04-30,0.671969683220651,-0.3569854871949357
2013-05-31,0.5946281273374731,-1.1635121987231616
2013-06-30,0.007021742596573732,-1.2453083568438752
2013-07-31,0.622019111946936,-1.4602824765465692
2013-08-31,-0.1119632531908981,-0.9954060027283907
2013-09-30,0.5273357231442727,-0.6985112837816965
2013-10-31,0.7317988501654131,-0.6943709851873912
2013-11-30,0.8061314777742632,-0.9201809806524414
2013-12-31,0.5219986601718531,-1.3316775632488216
2014-01-31,0.21658298232135054,-0.04057970468568314
2014-02-28,0.5829104671980265,-0.3711543698589067
2014-03-31,0.3223132167612835,-0.48596881282283055
2014-04-30,0.01950034402962847,0.0031981781649946454
2014-05-31,0.2089346123303023,0.25145595720817454
2014-06-30,0.44244876670139127,-0.233686508779516
2014-07-31,-0.2237324288474971,0.14693366669835553
2014-08-31,0.35467606323270257,0.022494927859701544
2014-09-30,-0.29993899597320683,0.2221741554601059
2014-10-31,0.26181307059871534,0.1309478792269809
2014-11-30,0.361156449735826,0.2819353642553725
2014-12-31,0.2521251215366374,-0.023306893627686075
2015-01-31,0.07173364027643545,1.267037493083529
2015-02-28,0.37665804007937503,-0.18285700195574764
2015-03-31,0.31101545959190363,0.1597689174857087
2015-04-30,0.04878062383151269,0.08718024113836817
2015-05-31,0.09974641982024399,-0.110769043519181
2015-06-30,-0.17363617859445368,-0.22476037133134597
2015-07-31,-0.17143504095215578,0.15448742951808456
2015-08-31,-0.8574753771155799,0.6931212895173896
2015-09-30,-0.9603418985079374,1.3549435781621335
2015-10-31,-0.1542393014427696,0.121447756839254
2015-11-30,-0.035337875632846995,-0.24977651317272648
2015-12-31,-0.5723141046668253,0.1162654219693554
2016-01-31,-0.9681034448670203,1.569945459256992
2016-02-29,-0.6782441107690022,1.423845038318038
2016-03-31,0.26159197201816653,0.35995158347621126
2016-04-30,0.27465798375506445,-0.03094689748899566
2016-05-31,0.22394085697837796,-0.19159130333623117
2016-06-30,0.3752285807758542,0.6519722503394778
2016-07-31,0.6847748549683534,0.04987834655285876
2016-08-31,0.46331164018258486,-0.3661663362238269
2016-09-30,0.36466171230867506,-0.2561811987140022
2016-10-31,-0.28742579624770626,-0.11917478124261224
2016-11-30,0.31089205493455074,-1.7484641628010507
2016-12-31,0.34447312821887494,-1.5138700294687262
2017-01-31,0.26950205179549963,-1.0888277561056185
2017-02-28,0.3971287968113934,-0.9417329188395036
2017-03-31,0.21532992478675989,-0.5426879228639032
2017-04-30,0.24960761209996196,-0.23874678612127914
2017-05-31,0.04744232952164464,0.06293598105421923
2017-06-30,0.15569649593981538,-0.27778044762936366
2017-07-31,0.1926692798089358,-0.2330780073870838
2017-08-31,0.06276971649357437,0.19748591348035324
2017-09-30,0.3101838668264436,-0.6722815561806426
2017-10-31,0.23023018125624603,-0.7132172244927644
2017-11-30,0.30063643755648156,-0.9340156211456754
2017-12-31,0.15949076905938933,-0.7553349250788356
2018-01-31,0.19988267149118347,-1.4685864699395306
2018-02-28,-0.4699041093219293,-0.8603355778511854
2018-03-31,-0.42572488758050436,-0.2985724401402012
2018-04-30,-0.4961206654746804,-0.6331832805658771
2018-05-31,0.0984325646815864,-0.5915601020343185
2018-06-30,-0.0009667460127926482,-0.47903728349078717
2018-07-31,0.09678911504360643,-0.7492652144632661
2018-08-31,0.38774437961955927,-0.5803755525027842
2018-09-30,-0.15068954578755964,-0.620628008223195
2018-10-31,-1.1921425896148796,0.374962286169387
2018-11-30,-0.6469079030866662,0.40301318481594195
2018-12-31,-1.4496217094795596,2.0290199958975417
2019-01-31,-0.05361721827549358,0.624498434517002
2019-02-28,0.19494008057650267,-0.03552203011861643
2019-03-31,0.18184562346696947,0.6734021558051237
2019-04-30,0.4014017398061542,-0.0037314774601400567
2019-05-31,-0.33644309097552977,1.475124404017501
2019-06-30,0.5537227541569277,0.6057748710841714
2019-07-31,0.31779537975401556,0.29484797868352386
2019-08-31,-0.016229833181203423,1.5194641893130347
2019-09-30,0.03436266463860095,0.48767530234365275
2019-10-31,0.18147327498427523,0.19847769315307828
2019-11-30,0.32581472349111584,-0.40075588961199077
2019-12-31,0.4477496030029567,-0.7264286417418776
